AverageAbsY,QFunRegParamNorm,PolicyRegParamNorm,StdEsReturn,MinReturn,MaxReturn,AverageQ,AverageQLoss,MaxEsReturn,AverageAbsQ,Iteration,AverageEsReturn,Epoch,MinEsReturn,StdReturn,AveragePolicySurr,AverageAbsQYDiff,AverageDiscountedReturn,AverageAction,AverageReturn,AverageY
2.01014425183,9.72364,10.1061,2.90390767295,-14.2176463709,-12.7567392259,-2.11961,2.56797,5.99424318725,2.12048,9,-13.2325590166,9,-19.3912631501,0.393426457007,1.81362,1.1890230858,-12.3690023912,0.517276,-13.5330507306,-2.01014425183
1.35924671999,9.92871,10.7927,3.61518302635,-18.3816233899,-15.664944601,-1.3519,0.206301,0.572380682361,1.35254,10,-12.6772950048,10,-18.2911138115,0.72883274001,1.04067,0.313083410167,-14.8674239569,0.915714,-16.93917737,-1.35841813955
0.819087304094,10.067,11.4911,9.65547799799,-15.825826621,-6.91382845481,-0.806215,0.0476306,22.3005993025,0.815066,11,-15.7634899818,11,-41.6165148587,2.38569443926,0.612559,0.156359687819,-5.15598593146,0.950616,-10.2765755517,-0.805836973572
0.658682000995,10.1625,11.9501,13.7230735052,-15.5969328697,-7.35801605167,-0.608536,0.0221594,-0.367054527698,0.653263,12,-27.4511684641,12,-48.3678009624,2.06025485662,0.345634,0.108796001953,-5.3853153243,0.925723,-10.645032806,-0.607034162405
0.531235353729,10.2787,12.6157,11.1491358316,-28.055366865,-5.71553150007,-0.403979,0.0156667,11.3425362792,0.528224,13,-12.338831997,13,-27.1884931243,5.30874294034,0.132152,0.0923061379307,-6.73643276923,0.945129,-13.9066038638,-0.40276451819
0.470260833567,10.464,13.1336,12.0299958443,-67.188588305,122.056337084,-0.246778,0.0135526,0.95456130492,0.464864,14,-13.8290044555,14,-39.6959730782,37.0130154163,-0.0235604,0.0863003612527,4.78335579362,0.952125,-14.0200143729,-0.245743510863
0.440465913395,10.7282,13.4989,170.562416524,347.934194553,446.330302567,-0.0925724,0.0118462,352.271143514,0.434357,15,108.459997629,15,-31.9739987935,19.3606848298,-0.171427,0.0800347041639,118.694001102,0.96347,376.70325836,-0.0917750333165
0.48694487435,11.0438,13.8041,137.043480359,215.283043629,537.57614395,0.0858693,0.0114932,438.967460502,0.480637,16,269.351045547,16,91.480301086,46.3289080022,-0.332757,0.0767301811411,118.712438275,0.960349,416.903155683,0.086743570432
0.59581234519,11.3804,14.1224,103.013280232,318.465641986,387.639176704,0.252542,0.0117436,407.871070803,0.589728,17,274.257489965,17,106.555096172,15.9280051115,-0.488192,0.0752633369286,116.264081646,0.985189,343.937849711,0.253028776545
0.703677051767,11.6812,14.4082,145.539152848,327.666754134,427.041185314,0.391681,0.0120153,351.330446337,0.697734,18,176.733938886,18,9.20061747111,18.4991635534,-0.613666,0.0739705400627,127.861390608,0.908757,377.151062402,0.392108452796
0.795875206342,12.0079,15.0723,56.6326245812,-50.7973251102,44.116953309,0.52125,0.0139263,137.989661792,0.789832,19,-6.74646080983,19,-51.5795809808,18.5058261623,-0.773261,0.07898102239,17.4429845,0.875874,-6.45642501669,0.521727365403
0.868038807942,12.3142,15.5587,123.291031176,167.055427942,525.316692364,0.647972,0.0181968,294.65219104,0.862519,20,44.189371315,20,-75.3702002323,55.6010532641,-0.88338,0.0846854115554,113.098830189,0.753927,317.957317744,0.648434687015
0.964538310737,12.5612,15.8546,92.3213578833,43.2818647688,964.73555383,0.810113,0.0163118,273.376952003,0.960133,21,144.853117478,21,59.6717282859,400.184098874,-1.02614,0.0835874428139,87.3121554574,0.704409,652.092446201,0.810485219731
1.05136144781,12.8387,16.3288,150.131180062,28.6359871079,466.979970634,0.93763,0.0215477,435.633070115,1.04716,22,101.541678245,22,-24.7667167385,124.31415648,-1.14465,0.0870171109115,91.7167511111,0.790774,226.234852388,0.938225470598
1.15672399128,13.0746,16.7283,172.561826538,-33.3229143309,-2.67616500257,1.06459,0.0191047,434.012592704,1.1529,23,305.322261004,23,61.4068446594,6.15850203342,-1.25543,0.0853081113216,-6.46510139353,0.779979,-13.6396219609,1.06487261584
1.23526188905,13.3871,17.2138,128.239423636,-18.0796420277,409.702769032,1.15709,0.0232409,446.464257283,1.23142,24,44.825764657,24,-22.3187659865,69.2338518734,-1.33903,0.0896101228173,11.5302628697,0.750284,22.7399708162,1.15755694919
1.31316061556,13.6984,17.4979,159.43835715,7.94010540433,439.824660264,1.24523,0.020058,458.274861706,1.30955,25,114.974827976,25,-15.1269046303,103.907896653,-1.42228,0.0868580808772,48.1569429478,0.777744,94.6711822578,1.24570391784
1.40503021123,14.0202,17.8905,52.8577678466,-29.660504254,16.4217973315,1.34853,0.0219766,134.730728369,1.4023,26,60.6090641143,26,5.05881037872,5.80726794698,-1.5305,0.0905960687465,5.15967449614,0.818591,-5.28039680706,1.34868272184
1.46686820738,14.3305,18.2407,62.8584956129,23.060914723,91.7505793586,1.41897,0.0254668,170.674760042,1.46358,27,48.0477057251,27,-18.173908392,11.6784413763,-1.60848,0.0943846327628,36.2679528015,0.796757,42.0553639749,1.41935474848
1.54705294626,14.7361,18.6558,48.1244733656,306.366142504,805.168064129,1.50263,0.028216,159.331558409,1.54388,28,50.304773707,28,3.12736217163,124.338226577,-1.67799,0.0987068847751,109.013123089,0.840869,435.761469201,1.50308663683
1.62722998857,15.1,19.0814,80.0488020585,40.0104192185,912.376090254,1.58502,0.0333161,205.195560994,1.62372,29,114.060427605,29,23.8233236765,293.180533719,-1.76875,0.102303669672,74.030657341,0.825396,663.739169511,1.58566054719
1.75783767905,15.4567,19.4415,139.788462381,844.22943486,940.986518406,1.71533,0.0380202,346.869828186,1.75477,30,145.672374343,30,-31.897065716,28.4982931496,-1.89986,0.107937644804,104.728612481,0.720485,910.369356618,1.71590423259
1.84884677905,15.8115,19.9711,151.668034552,6.27379199827,701.4790004,1.80279,0.0421799,497.131320495,1.84582,31,232.324893815,31,56.4126760142,221.980550688,-1.9918,0.116468426252,88.9588266651,0.710074,346.675164531,1.80320145634
1.95815141294,16.1154,20.5426,108.544170107,60.7737064959,812.508795078,1.90645,0.0479995,299.161197025,1.95505,32,81.4374990449,32,-13.7986110464,264.293778896,-2.09987,0.121186175231,85.1076741086,0.735064,461.72912277,1.90702793052
2.07855103287,16.4327,21.0376,140.610435748,53.8379023893,985.508418923,2.02595,0.0466596,328.447603319,2.07527,33,137.275045407,33,-43.1120628609,300.930812354,-2.22296,0.124563145798,95.9348655424,0.802349,540.63375392,2.02664183821
2.20892376804,16.7728,21.4633,128.180632995,33.2718960107,819.704716362,2.15655,0.0573633,418.275054706,2.2058,34,270.910946048,34,34.7918344012,191.793081779,-2.35126,0.137983654719,87.136567617,0.725277,277.305415562,2.15767674792
2.33658113738,17.0765,21.9023,76.7195433187,203.300150087,435.749642537,2.28561,0.0615443,226.372714279,2.33312,35,58.3654534128,35,-27.1292113837,34.380493727,-2.4922,0.141698306152,115.27401308,0.829671,299.133360631,2.28614554747
2.43130549188,17.3861,22.3444,119.629296868,271.835415973,992.277527253,2.38377,0.0609975,528.611847287,2.42778,36,340.692221679,36,199.078513814,99.9911103336,-2.59025,0.142147126894,114.201130259,0.79148,322.307531786,2.38434953571
2.57425699385,17.752,22.7265,104.228945992,58.049470723,495.054944109,2.52984,0.0753202,472.48359577,2.57052,37,275.937684381,37,160.090767521,134.887699705,-2.73642,0.151730669371,81.9873063365,0.808134,207.459269831,2.53121169303
2.71524960789,18.0854,23.047,138.009857466,40.9440103063,351.437666225,2.66913,0.0805483,477.856972365,2.71215,38,235.451881733,38,69.2432122047,81.789293063,-2.87351,0.158257150649,74.652676957,0.829907,150.638911506,2.67013304361
2.86742261509,18.3922,23.3567,164.583090717,83.2464840682,701.786764804,2.81815,0.080466,549.16402202,2.86385,39,296.188589574,39,33.2400952456,162.878902292,-3.0414,0.160774831658,109.344016712,0.832059,405.12301731,2.81895588836
3.01480794601,18.7019,23.7075,103.034447545,24.5195059817,686.686510487,2.96857,0.0767737,378.690154465,3.0115,40,215.699224787,40,98.7241102281,172.314599414,-3.19751,0.163424507565,105.49163028,0.807556,388.9278165,2.96978612135
3.1783833666,19.0119,24.1603,132.480032118,157.262738318,625.745390514,3.13596,0.0833004,356.553718305,3.17529,41,194.259564458,41,-2.13063581043,76.4498374969,-3.36194,0.169294027317,133.579068506,0.800329,452.852484458,3.13757533088
3.31852915067,19.331,24.4611,90.4834503087,200.752338902,916.342753504,3.27441,0.0961657,291.762652255,3.31533,42,149.773955577,42,41.5831626001,99.1024213072,-3.50137,0.182247568024,137.481788412,0.806691,403.412078677,3.27561132578
3.41784134175,19.6451,24.7512,125.510874189,144.968114788,558.269832946,3.3765,0.118068,360.773776346,3.41426,43,236.174001508,43,25.090027891,73.735498174,-3.60955,0.187954005579,121.788577664,0.788473,411.782493454,3.37812042876
3.60281302503,19.9289,25.0574,89.4634600931,-19.1516329644,181.511799782,3.5637,0.115278,316.773287151,3.59892,44,154.673029794,44,36.9442030483,32.8350795956,-3.78621,0.192052661063,61.6258298171,0.909346,99.8329496272,3.56554600553
3.73199990895,20.1987,25.2435,122.322298012,11.7809801499,317.234154453,3.69625,0.136188,399.376156656,3.72903,45,157.055512524,45,38.7174578436,43.7626854528,-3.91951,0.202558562041,70.7219591953,0.892079,120.408526509,3.69777895033
3.88781194165,20.5164,25.5127,106.550580518,25.8079724186,365.674780449,3.85657,0.147589,313.33479948,3.88499,46,124.032432479,46,-27.1632288868,60.3542318719,-4.08383,0.215804762033,81.1567826056,0.903731,150.644042305,3.85818183139
4.03195826768,20.7736,25.7475,119.116352681,13.0624604192,402.465747521,4.00378,0.159771,329.81959503,4.02842,47,200.11510506,47,16.8733847483,91.8795108058,-4.2409,0.220047883674,97.1510209926,0.872789,226.574325517,4.00622359538
4.16026070802,21.0411,26.0746,63.283347055,-58.9179761247,686.254293044,4.13404,0.16134,201.756042345,4.15834,48,92.5867131816,48,4.74169605883,137.335751414,-4.35629,0.222693151299,79.87810663,0.883271,211.130035842,4.13571128325
4.27860181567,21.3162,26.4168,64.9383539025,7.40658775375,869.841995132,4.25145,0.178547,225.445679929,4.27604,49,108.733101109,49,14.2352016466,211.466316249,-4.48714,0.235751243909,95.5973863224,0.885357,341.487088017,4.25333786911
4.42970549361,21.5928,26.7794,80.3210151488,-23.9085566352,738.800967802,4.4027,0.179049,223.961964759,4.42696,50,96.1080425258,50,-36.8603391612,148.152125213,-4.64186,0.24195197525,80.8968735869,0.879064,217.469087826,4.40459979437
4.59284938795,21.8297,27.0661,97.1451621254,59.3640433542,883.883037528,4.56223,0.180666,286.195162852,4.59063,51,117.929057551,51,15.5672864787,186.192497535,-4.79843,0.246351501832,100.710014727,0.849062,339.642172737,4.56345238077
4.73903312448,22.1123,27.3367,75.0380366079,26.0710289971,408.065753229,4.71018,0.195748,272.15932145,4.73577,52,141.797919967,52,26.4420012079,71.5256960349,-4.95501,0.25682320151,80.7236532978,0.869576,148.769250247,4.71236076646
4.85949343779,22.3657,27.5381,75.4845043931,44.4763087002,440.253726888,4.83201,0.215783,248.713181321,4.8565,53,135.75943698,53,-7.45277122656,84.6787461791,-5.09032,0.266674161328,78.6310341135,0.902443,144.708069535,4.83427121236
5.04162254105,22.623,27.7682,89.6728433252,-43.1074326263,419.997175132,5.01789,0.234471,282.578441017,5.03836,54,134.977414952,54,7.73420009799,78.3188257496,-5.28338,0.273956827425,64.1702747436,0.869607,118.467729478,5.01984366706
5.18881914804,22.9326,27.9409,78.9083564465,-9.92412809312,315.876001449,5.16777,0.243026,199.19480354,5.18519,55,55.6000975729,55,-79.2925079934,40.2316208402,-5.43758,0.28526598562,96.3568954558,0.870799,169.591709461,5.16991670639
5.32017978526,23.1543,28.1187,76.7879061023,80.6501135543,86.6717451964,5.30207,0.260826,228.911202894,5.31608,56,118.874398085,56,7.67758509318,1.42065804039,-5.55735,0.291025269888,58.3903495499,0.954679,83.4093844221,5.30445584455
5.48402494381,23.4142,28.2935,66.4164947713,46.0133138045,298.819798966,5.46598,0.27943,248.29866236,5.48159,57,82.3810706737,57,-14.8828761071,29.1175647402,-5.70986,0.296906761735,78.7696500264,0.929928,126.454878168,5.46806893741
5.57526940887,23.6623,28.4546,107.796930113,35.018782401,188.365237554,5.55557,0.26445,400.284746362,5.57254,58,154.5224206,58,23.2721713411,21.6880004557,-5.81749,0.294936303906,60.3952156417,0.945059,87.9618094106,5.55804581746
5.79390580582,23.9342,28.5531,51.9631900757,48.0669886384,79.9190310031,5.77223,0.306906,167.549901192,5.79199,59,83.4245323606,59,7.65402943717,9.22460041533,-6.03809,0.306545242808,51.2758909051,0.961485,70.2076865306,5.7745996197
5.95445806459,24.1933,28.7374,70.2357760089,-11.5802414668,129.486139903,5.93418,0.325448,259.75734511,5.95268,60,78.1128121596,60,2.2853066223,36.1961325347,-6.22015,0.31736161958,49.8005528157,0.900873,65.6545590792,5.93679481615
6.08665891242,24.4226,28.911,45.4757329164,65.2739113492,104.991866075,6.06363,0.302952,206.73402859,6.08322,61,73.6632275323,61,21.3752655678,8.96019399143,-6.34827,0.309614771973,56.5555204366,0.929435,75.2507917783,6.06664929929
6.26325605963,24.6126,29.076,70.2799577049,40.3712615798,365.683587794,6.2422,0.295395,296.191790172,6.26109,62,98.2363851359,62,24.2092294046,68.0029821351,-6.55196,0.312851277034,82.0785240867,0.858382,137.821211257,6.24489317668
6.40644089331,24.8797,29.2613,68.0328311168,83.4255206292,333.43051266,6.38567,0.324717,181.91824279,6.40436,63,79.6614218566,63,18.3157539043,46.2182175292,-6.67741,0.322757981484,96.0951431351,0.861245,170.050937145,6.38773449407
6.59976780135,25.1473,29.4726,66.7398023528,18.0319802901,269.229070783,6.57921,0.354127,199.985270872,6.59621,64,87.3566515761,64,-8.74485966636,28.477719447,-6.8677,0.329733239489,58.5049393572,0.916037,89.8853542517,6.58186186224
6.75467260652,25.3426,29.6952,62.9916867871,-19.4689959842,587.143550461,6.73568,0.336477,259.761058451,6.75164,65,106.805247457,65,9.12969095542,118.991950375,-7.03873,0.329578265759,42.9002241753,0.882303,98.4471463216,6.73861190177
6.89844478157,25.5309,29.9004,76.5469532452,118.181947152,665.513112739,6.88005,0.345936,270.992504571,6.89602,66,115.874617246,66,4.56073690988,120.776433462,-7.19044,0.336222598399,91.9976770638,0.858606,198.200994635,6.8823174018
7.06995409132,25.7306,30.1297,59.4127581851,69.9046906572,938.954427804,7.05386,0.353688,211.657500812,7.06684,67,94.5789130116,67,8.90649385894,259.062599377,-7.36324,0.341984452308,87.0418812679,0.879175,440.32967275,7.05628416316
7.2376787968,25.9781,30.2793,123.859901844,211.228556388,1077.11225033,7.22149,0.36153,443.503931788,7.23472,68,154.056018494,68,0.682799978435,271.343441781,-7.52699,0.343213584716,74.907539519,0.71082,872.797565734,7.22487650495
7.36334590137,26.2136,30.5335,45.1563790915,389.959062957,1044.63861661,7.35061,0.379636,160.347896972,7.36151,69,60.6451532428,69,-13.2582634446,209.0809715,-7.65817,0.351032161965,86.5590057648,0.855461,741.590474413,7.35294190672
7.51100435728,26.4131,30.837,56.5468231594,130.803275607,718.304463566,7.49764,0.383808,176.905879529,7.50653,70,87.2540628837,70,14.5424832133,168.788870651,-7.80395,0.349203890637,108.827518521,0.877701,424.410388037,7.50183290614
7.6280773284,26.6154,31.0067,100.852396006,-64.8946560581,837.636470055,7.61859,0.362601,432.095537226,7.62626,71,210.973293512,71,130.745557683,196.877999153,-7.92796,0.345394666507,104.277950199,0.868121,399.243976022,7.62121997883
7.79069519373,26.7912,31.3018,91.4697072257,9.27213035446,750.719342622,7.7822,0.36464,288.629609862,7.78907,72,129.937341376,72,-17.9467507597,165.705786003,-8.09861,0.347393123607,93.2237182145,0.85923,349.04724374,7.78442833405
7.92481214245,27.023,31.5173,133.225873902,-17.8268588741,632.65231445,7.91596,0.416718,422.134769588,7.92374,73,97.7328448963,73,-11.5515043989,147.402569589,-8.22718,0.360306670462,79.8483915164,0.866673,280.155884276,7.91880486113
8.08167800144,27.2149,31.7309,102.659439613,16.4537436464,691.668736962,8.07348,0.390877,304.451742736,8.08094,74,141.256026813,74,22.3207549614,156.291996184,-8.37232,0.352360509465,92.1027274186,0.872472,320.288973089,8.07579158517
8.19712257961,27.4354,31.994,122.058618271,6.67326300337,891.812259811,8.18978,0.420011,415.412392635,8.19634,75,108.310200217,75,3.53364342518,151.550084366,-8.50463,0.365430427694,88.2166675448,0.86548,291.919380655,8.19213501132
8.30150908965,27.5954,32.2032,80.6079199379,-14.6449457704,950.676360495,8.29445,0.395979,224.103165909,8.30089,76,126.744372501,76,-5.74856300473,230.77081936,-8.61598,0.360199017542,81.3329599633,0.89857,350.252696047,8.2968942362
8.4497932802,27.786,32.4202,153.762953451,214.279083714,958.931414308,8.44246,0.426902,376.967322998,8.44856,77,143.051968281,77,4.07295155641,226.225376221,-8.76305,0.362939892703,97.8469002912,0.84386,476.594041064,8.44516976272
8.60757718895,27.9746,32.6429,114.356675646,108.213419251,622.967482391,8.60122,0.402705,365.868067007,8.6078,78,174.541861225,78,35.3999574879,103.554622527,-8.92335,0.363150642497,118.18027221,0.851298,274.690157275,8.60304999347
8.76191821745,28.1887,32.8653,142.975740057,-19.7168643444,895.036314103,8.75474,0.40006,390.719177187,8.76191,79,217.58694244,79,29.3886060543,382.828500954,-9.07067,0.36271112098,25.9267342848,0.882722,280.324433008,8.75711470432
8.9161489971,28.358,33.0904,99.4480506548,203.439192131,807.497825424,8.90839,0.412722,262.283623273,8.91532,80,134.100031558,80,-5.74808063197,128.115698965,-9.23236,0.365762197865,123.235454688,0.888977,467.489778284,8.91157639919
9.04344753479,28.5272,33.2358,102.490974394,20.6198145924,930.274797518,9.03662,0.410908,308.242971359,9.04361,81,166.719164336,81,-0.749854621319,144.656683252,-9.35661,0.368792679347,112.28580184,0.852793,298.526124025,9.03888320049
9.17895803017,28.7166,33.378,92.2345293295,106.09895581,495.785738156,9.17034,0.487978,258.519454502,9.17822,82,172.774702076,82,11.3554789109,92.8243505057,-9.48841,0.382781544892,98.1151168602,0.86224,253.347691785,9.17387570741
9.29501710922,28.8864,33.5422,96.5377969282,122.032114793,424.552706444,9.28827,0.434199,265.281588977,9.29646,83,125.401272044,83,5.80629153649,68.4283370936,-9.60702,0.373313752935,100.28227502,0.861695,250.155259529,9.28976482915
9.43740630796,29.0674,33.7322,107.487607077,15.5247394536,1031.5585761,9.43031,0.42751,359.953940907,9.43692,84,134.574037041,84,36.0225714212,203.51343783,-9.75507,0.376024662477,91.6755866517,0.875513,334.082901696,9.43319338842
9.56676360432,29.239,33.858,96.2542356871,11.6830024602,489.806535348,9.56004,0.414603,301.367699692,9.56649,85,158.751788251,85,43.4131524421,98.2622994631,-9.88825,0.369641578016,113.887717388,0.869038,237.972557214,9.56252298824
