StdReturn,AverageAbsY,PolicyRegParamNorm,AverageAbsQ,MaxForwardProgress,AverageQ,AverageDiscountedReturn,AverageReturn,MinForwardProgress,MaxEsReturn,AverageY,StdForwardProgress,QFunRegParamNorm,MinEsReturn,AverageForwardProgress,Epoch,StdEsReturn,AverageEsReturn,AveragePolicySurr,MinReturn,AverageAbsQYDiff,AverageAction,MaxReturn,AverageQLoss
4.04402586698,0.0233665424397,15.9934,0.0233441,0.104192814292,-0.0232632,-18.8033670252,-29.7718469682,-0.0856669774866,-21.62180863,-0.0232642132287,0.0403736914354,13.6969,-43.0246122343,0.00229394425939,25,6.19589448113,-31.615540246,0.0252988,-38.5809077752,0.00120147965196,0.999723,-19.5925581683,6.64913e-06
3.56707805822,0.0274238567121,15.906,0.0274143,0.0803141408944,-0.0273865,-19.0206459411,-30.0763568847,-0.0840285218015,-27.8862630833,-0.0273883985303,0.0356934408797,13.8728,-34.9020900977,-0.000939588281096,26,1.79114317843,-30.2162628936,0.0291517,-38.4038442904,0.00118319090469,0.99927,-21.965511022,6.40932e-06
3.29911526737,0.0309742393666,15.9486,0.0309726,0.0916976951817,-0.0309711,-18.4557885906,-29.3216602465,-0.0731726505259,-20.5032733522,-0.030967448616,0.0330138034787,14.0601,-36.810247904,0.00641416073372,27,4.95393592151,-26.851939569,0.0325289,-37.3001031481,0.00127442978282,0.998166,-20.7969698238,7.22669e-06
3.41781058833,0.0342965126503,15.9902,0.0342961,0.112754237802,-0.0342957,-18.6034433024,-29.4655886935,-0.0970308410652,-23.8546445854,-0.0342945925111,0.0342303695729,14.2825,-33.2352244741,0.00535811703582,28,3.17892133862,-29.7358479861,0.0356441,-39.6736921806,0.00122690719904,0.999288,-18.7363392376,6.80921e-06
3.96722526122,0.0373089713483,16.0556,0.0373057,0.103030757895,-0.0373052,-19.589119225,-30.6868700023,-0.108869239349,-4.4500842976,-0.0373075947025,0.0396629705624,14.4852,-31.4300157942,-0.00678092807095,29,7.49093813007,-26.238268163,0.0384131,-40.8929275892,0.00128568276124,0.999993,-19.7067695051,6.86319e-06
3.35995508873,0.0404689027581,16.0797,0.0404685,0.105583284007,-0.0404685,-18.9008294291,-29.8806938788,-0.0727719382744,-27.0106842645,-0.0404686634697,0.033585852217,14.5987,-37.2787174774,0.00127800165496,30,3.24963497488,-31.0114848253,0.041551,-37.2880940858,0.00129350566659,0.999979,-19.4445282177,7.3379e-06
3.33576336299,0.0430987624124,16.2057,0.0431012,0.0990936757287,-0.0431012,-18.4193637171,-29.2834673923,-0.083723811357,-25.1184630465,-0.0430986869343,0.0333446390083,14.7457,-34.058419978,0.00723643093193,31,2.47866712147,-30.3078313777,0.0434939,-38.3880521821,0.00135087847329,0.999978,-20.0996869634,7.79675e-06
2.99780637195,0.0458064169816,16.2814,0.0458089,0.0771085130378,-0.0458083,-18.92053036,-29.826913201,-0.0891513193923,-31.7469775356,-0.0458063967814,0.0299810721247,14.9099,-38.1509143112,0.00159815573987,32,1.74021459312,-35.7864520644,0.0470888,-38.8874766342,0.00136092779528,0.998868,-22.2797911722,7.72967e-06
3.78069031993,0.0490399520514,16.3197,0.0490425,0.0906966365253,-0.049041,-18.7478023539,-29.6822246903,-0.0746878117443,-13.62956652,-0.0490397547592,0.037801501774,15.0827,-32.5520947543,0.00326646495933,33,5.92997059496,-25.0419294473,0.0503569,-37.48739035,0.00147697229459,0.999985,-20.9439558872,8.69015e-06
3.62361194893,0.0515897064509,16.3591,0.0515893,0.0718846438025,-0.0515892,-19.1678736419,-30.0899858557,-0.102919102106,-25.1987901459,-0.0515897064509,0.0361039725974,15.222,-36.5349485866,-0.00157944828674,34,3.18397204622,-30.5266666015,0.0522399,-40.2614559059,0.00144005992538,0.997024,-22.71792248,8.79138e-06
7.69417051492,0.0538397823212,16.4241,0.0538356,0.380515111096,-0.0538356,-13.1327403798,-17.9529504202,-0.0388778447238,-7.93768915902,-0.0538397823212,0.0750711739184,15.334,-30.2744520509,0.0999190126289,35,7.3047569756,-21.9357644501,0.0544964,-32.4180182496,0.00145793143698,0.972773,10.3035087145,9.3188e-06
9.87399271587,0.0557572158449,16.493,0.0557577,0.355759985659,-0.0557577,-11.6217082468,-15.0434592455,-0.032294785376,0.667203371321,-0.0557572158449,0.0950311584588,15.4495,-28.7671283283,0.129851286847,36,8.18801731777,-13.5097229947,0.0561973,-32.3690202646,0.00149577656441,0.960073,7.81814301017,9.81294e-06
3.51512896571,0.0571814510023,16.3544,0.0571812,0.090874974431,-0.0571812,-18.5044918243,-29.5258958119,-0.0854421409549,-7.32615725585,-0.0571813180538,0.0350637248391,15.5833,-35.1544962773,0.00442740751673,37,7.33459005071,-27.8654325185,0.0572389,-38.5339464311,0.00158441960578,0.999569,-20.8393495946,1.08811e-05
7.99161929492,0.059340968524,16.6052,0.0593385,0.0590261014644,-0.0593349,-23.3051843012,-36.9835171374,-0.289181419059,4.4377211729,-0.0593365890406,0.0797297283851,15.7473,-59.6848433923,-0.0786198892886,38,15.6325991036,-33.014525253,0.0580806,-58.2077618181,0.00165475656752,0.967114,-23.1216845264,1.15031e-05
3.36495555635,0.0617448179806,16.6074,0.061744,0.0816724699536,-0.0617331,-18.1084074496,-29.1179403288,-0.0843767897563,-17.1389938355,-0.0617331417962,0.0336249373777,15.9226,-46.4956832068,0.00838112849886,39,7.97296159561,-27.7841046295,0.0619474,-38.3905923055,0.00170480447962,0.99931,-21.7823689634,1.19977e-05
3.5649785619,0.063696582341,16.7568,0.0636977,0.0791809154992,-0.0636829,-18.014804894,-28.9955480543,-0.0655620987805,-12.6487525479,-0.0636808080665,0.035637639184,16.13,-50.4596883461,0.00957891627499,40,10.9245265607,-32.9247738858,0.063698,-36.4998305266,0.00170723841694,0.999274,-22.0454992121,1.26283e-05
3.2984781492,0.0655923325302,16.9192,0.0655941,0.0818727767184,-0.0655679,-18.5022928571,-29.5219058577,-0.0718066768074,-16.5247972085,-0.065566173671,0.0329518845669,16.3029,-36.6794340874,0.00454195367861,41,6.19495822675,-27.3438882511,0.0656669,-37.1609057837,0.00183504521551,0.999965,-21.7604157747,1.35261e-05
4.45901209548,0.0681557833005,17.111,0.0681591,0.204641640705,-0.0681365,-13.1301105811,-17.9014506075,0.00468662812664,-29.7873931923,-0.0681336774408,0.0441480893887,16.4708,-43.2077213224,0.102528966082,42,3.68546526027,-34.5653765854,0.0690694,-27.5869562109,0.00180752139894,0.992138,-7.29374829392,1.37734e-05
3.19593256545,0.0701539808235,17.1241,0.0701537,0.0779225420094,-0.0701266,-19.5092343248,-30.4930889034,-0.0622322671057,-25.2379247967,-0.0701271973819,0.0319622711274,16.6262,-35.0845615263,-0.00538114329442,43,3.05650486725,-30.0538014716,0.0701698,-36.1860240284,0.00176850471067,0.998347,-22.1851478232,1.31792e-05
2.92630038473,0.0715791300551,17.2406,0.07158,0.088255975521,-0.0715598,-19.2676836866,-30.2003798569,-0.0586042740199,-26.4650772056,-0.0715576509558,0.0292056812653,16.7857,-33.3629649683,-0.00244969480543,44,2.01675912993,-29.4885914839,0.0715997,-35.8463422169,0.00178304678789,0.998441,-21.1056358615,1.36556e-05
2.85602002814,0.0730902487909,17.2527,0.0730916,0.0724761787896,-0.0730529,-19.4809413739,-30.4329844989,-0.0582037763631,-23.4336547916,-0.0730526162003,0.0285123907038,16.9268,-36.7146738362,-0.0046109069364,45,3.71078032017,-29.6047648585,0.0732794,-35.8001933823,0.00177438163855,0.998704,-22.7322731005,1.36151e-05
3.16925555055,0.0754560633724,17.3657,0.0754621,0.0914078504187,-0.0754264,-18.0879398344,-29.0575502875,-0.0707197852947,-26.694094984,-0.0754227485218,0.0316654774988,17.0332,-37.0805551762,0.00918641221979,46,3.08304081266,-31.2716554358,0.0759976,-37.0497736826,0.00187211305938,1.0,-20.8451526281,1.5563e-05
3.77019098978,0.0775863324696,17.3013,0.0775836,0.0113244509609,-0.077535,-23.9153241883,-37.078739324,-0.18816886462,-16.7347375811,-0.0775334740921,0.0377106625382,17.2424,-40.8702534136,-0.0733005919558,47,6.59650894103,-32.9164051451,0.077904,-48.5378371271,0.00189856951557,0.999994,-28.609252211,1.64373e-05
2.79312403541,0.0793639631282,17.0958,0.0793662,0.0678507895672,-0.079333,-19.3581980882,-30.3015792578,-0.0666425262468,-16.6885545651,-0.0793286992019,0.0274305631075,17.4029,-34.329280156,-0.0064874783122,48,5.98060851535,-27.7315784808,0.0792359,-36.4439395402,0.00194375454465,0.990117,-22.6842407531,1.65757e-05
3.72149190292,0.0807589955177,17.0811,0.0807596,0.0951497193489,-0.0807335,-18.5026417318,-29.5490805807,-0.117175964197,-23.8811240474,-0.080730613433,0.0371841773123,17.5848,-34.518843167,0.00428009070327,49,3.19903771039,-28.0034784255,0.0807333,-41.6997025178,0.00186295324139,1.0,-20.447733768,1.52842e-05
4.0063934153,0.0830692775553,17.2706,0.0830641,0.0561957566534,-0.0830327,-23.5326356323,-36.5540944846,-0.160647522353,-27.1903555139,-0.0830351131924,0.0401066430859,17.7443,-46.6405045997,-0.0680802461121,50,4.84471694935,-36.7148498008,0.0837259,-45.7985231385,0.001863125227,0.999999,-24.1103402434,1.49726e-05
4.10711374184,0.0852730333713,17.1822,0.0852707,0.128043508166,-0.0852464,-18.130340965,-29.1381233235,-0.105700570214,-24.6475677685,-0.0852417399622,0.0410358033837,17.8491,-41.1513779788,0.008375897186,51,4.97130526761,-31.1705567967,0.086051,-40.5540337179,0.00189956432873,1.0,-17.1731591213,1.5799e-05
3.70694614133,0.087442389953,17.2705,0.0874342,0.0360957243184,-0.0873985,-23.1214521711,-36.0162837093,-0.170323265821,-25.1749750124,-0.087400560609,0.0373228757121,18.0283,-43.8426503344,-0.0656011588528,52,5.85391448869,-35.7483219573,0.0880461,-46.4780925118,0.00186267107078,0.991096,-25.908561556,1.64231e-05
4.00765990483,0.0897408396078,17.3102,0.0897356,0.116640402523,-0.0897042,-18.0653088407,-29.0376033477,-0.0990330055017,-25.2186332658,-0.0897069510614,0.0400214521714,18.1399,-43.312057046,0.00935621731339,53,5.03726322805,-30.1269191297,0.0902031,-39.8955598018,0.00187177013867,0.999886,-18.2994132582,1.68245e-05
3.14512436551,0.0920573167099,17.5328,0.0920526,0.0958089893811,-0.0920258,-18.5010426787,-29.5388679992,-0.0913890610474,-21.0611138718,-0.0920247889262,0.0314256893578,18.2972,-48.0201384635,0.00438468042347,54,7.2585708664,-32.7810187837,0.0924287,-39.1153057035,0.00195455726098,0.999994,-20.3848778346,1.82936e-05
3.83972488034,0.094433599661,17.6203,0.0944336,0.0861124930539,-0.094403,-18.8023537509,-29.6477788394,-0.0831655136269,-30.334114405,-0.0944029282272,0.0381210104291,18.4617,-42.6072498285,0.000535779143655,55,3.23369914173,-35.7018161583,0.0952615,-38.0309285833,0.00203494888186,0.989922,-20.8946063101,1.89913e-05
3.84513890957,0.0966470189611,17.7292,0.0966427,0.102046529099,-0.0966145,-18.98838504,-29.970483371,-0.0857324315955,-25.0366660294,-0.0966186613791,0.0384086506714,18.6459,-35.1612445395,0.000227154205499,56,3.26742406616,-30.7031405008,0.0969666,-38.5798147043,0.00194749772135,0.999379,-19.787886164,1.72147e-05
3.62179860737,0.0988867718146,17.8306,0.0988839,0.00985690611679,-0.0988474,-23.1614125761,-36.1507629285,-0.152091725135,-19.8899144429,-0.0988484272494,0.0363445917126,18.7476,-44.5866604413,-0.0646872349283,57,6.7051246722,-35.7177794801,0.0991638,-44.8547739643,0.00197992173495,0.997891,-28.7303009414,1.83557e-05
3.6720401302,0.101178783571,17.9327,0.101177,0.10149539667,-0.101147,-18.4827809573,-29.5358530353,-0.105981214547,-20.6288312431,-0.1011477732,0.0366749638916,18.9573,-34.8580871257,0.00440400682009,58,4.30105621684,-29.6620265671,0.101861,-40.5781317838,0.00196125564925,0.999959,-19.8193975405,1.7981e-05
3.42979488983,0.103468808121,18.0905,0.103469,0.0964162751551,-0.103441,-18.808867041,-29.757462256,-0.0788867772735,-21.7233615711,-0.103441798771,0.0342873381199,19.126,-37.3143113388,0.00250330466843,59,4.98226283646,-30.1130483289,0.103715,-37.8939806975,0.00198248110999,0.999979,-20.3722163517,1.83229e-05
4.2915000665,0.105246228212,18.1832,0.105246,0.11488479054,-0.105217,-18.8693286233,-30.0088240078,-0.102941255603,-24.3061048357,-0.105217970461,0.0428664765508,19.2543,-37.9235135512,-0.000299917309506,60,4.38247136412,-30.1917562101,0.105426,-40.2930117767,0.00205570142157,1.0,-18.4678940361,1.91293e-05
4.11887350459,0.107527199642,18.2803,0.10752,0.11322131426,-0.107483,-18.4686187366,-29.5482951125,-0.108935128402,-26.0940479379,-0.107484171239,0.041135242505,19.4547,-35.9703266206,0.00428115365185,61,3.0008187152,-30.51517679,0.107929,-40.8606633598,0.00205512235384,1.0,-18.6344142484,2.07603e-05
3.81877339508,0.109372350799,18.3509,0.109372,0.102343361307,-0.109346,-18.0925182314,-29.0543310199,-0.0758664196901,-22.2983334213,-0.109346853859,0.0381252579473,19.5844,-35.1693833437,0.00920531985966,62,4.30416002865,-29.7270265178,0.109518,-37.5797186517,0.00216335764358,0.999999,-19.7231086955,2.2351e-05
3.81577098976,0.111463536453,18.4653,0.111461,0.102646911756,-0.111432,-18.4295216237,-29.4769167406,-0.0844696342124,-24.7627702862,-0.111430992691,0.0381004330145,19.7494,-34.3549585969,0.00499696010597,63,3.17283820641,-30.0921828383,0.111636,-38.4371272663,0.00212396940481,1.0,-19.6894799754,2.10435e-05
4.42557881986,0.113059234205,18.5744,0.113057,0.0833102088944,-0.113032,-18.4399548506,-29.4709726819,-0.125321799189,-22.6447764804,-0.113031652982,0.0442163881609,19.9083,-33.1272562993,0.00507045327842,64,2.97933938109,-28.2914881652,0.113196,-42.510512741,0.00212623388943,1.0,-21.6344744745,2.2012e-05
3.35019826987,0.115082749118,18.7374,0.115079,0.095203160528,-0.115058,-19.1278564952,-30.1797261742,-0.078373036574,-24.1550448984,-0.115059229733,0.0335712828203,20.0476,-34.5325965962,-0.00188119138418,65,3.12177090224,-30.248032187,0.115422,-37.7995205195,0.00210481250243,0.999516,-20.5002312602,2.14078e-05
3.0717517522,0.116672885397,18.7674,0.116665,0.0913286516819,-0.116625,-18.0880155471,-29.065399724,-0.0695109436926,-21.7838463363,-0.116625547958,0.0306757633333,20.225,-34.1957962695,0.00911084409908,66,3.84648455728,-27.8112464333,0.116838,-36.9391442542,0.00216863901037,1.0,-20.8266534818,2.28546e-05
3.99837639473,0.118448503341,18.9936,0.118436,0.0338947075594,-0.118408,-23.5763647735,-36.5219338277,-0.193684542996,-23.9068027268,-0.118410573145,0.0412956382987,20.3968,-41.0899123456,-0.0736157337869,67,5.3199234811,-35.9926542504,0.118592,-47.9416522227,0.00206636116588,0.980574,-25.9856787061,2.14128e-05
3.43875411328,0.120389893462,19.0744,0.120389,0.0331355019905,-0.120354,-23.5147425542,-36.5018041042,-0.14568315874,-32.56625971,-0.120354080511,0.0345636600448,20.57,-41.9705666239,-0.0680971028259,68,2.63962491747,-35.5824255557,0.120468,-44.2259203312,0.00213259807205,0.99824,-26.4238350906,2.27328e-05
3.77326493506,0.122690062444,18.9896,0.12268,0.141050307612,-0.122645,-18.0891971606,-29.0520891678,-0.0565571383575,-26.927910203,-0.122647828987,0.0376888081668,20.7421,-40.4228122797,0.00925432084827,69,4.0195502256,-30.9492237273,0.123216,-35.6351092638,0.00221177798601,1.0,-15.8599463025,2.48385e-05
3.51380035675,0.124535907193,19.0921,0.12453,0.107958350389,-0.124495,-19.2674675411,-30.2480155311,-0.121924181098,-20.036000178,-0.124493218835,0.0351182115749,20.8767,-35.1740124664,-0.00282365875738,70,4.45289702053,-29.4361619407,0.124823,-42.1531858707,0.00214494856088,0.998125,-19.1697704575,2.40972e-05
3.19760282254,0.126450080156,19.2537,0.126435,0.0916414600306,-0.126425,-18.6630165725,-29.5294006115,-0.0796298251513,-24.7181576439,-0.126431952831,0.0319070382955,21.0079,-36.6864988104,0.00460021766567,71,4.11311962826,-30.8889486725,0.126652,-37.9306343729,0.0021498907618,0.998862,-20.7749076731,2.32538e-05
3.90310659812,0.127999773557,19.3262,0.127993,0.09469646113,-0.127965,-18.868191911,-29.863265299,-0.0727773844811,-24.7089781748,-0.127962990857,0.0390071501463,21.1104,-32.9223173874,0.00143808513512,72,2.4393537806,-28.4573298329,0.128339,-37.289997324,0.00224959141972,0.999962,-20.5184270769,2.4953e-05
3.22539764394,0.129910976475,19.3609,0.129896,0.0678626386019,-0.129886,-18.7738791879,-29.6388349034,-0.0754970187372,-26.8436647026,-0.129892552232,0.0322487622503,21.1853,-38.4044747365,0.00360361191656,73,4.3672942587,-32.0767150022,0.130229,-37.5549901975,0.00224244128245,0.999209,-23.1851204201,2.43332e-05
3.62652664564,0.131344414478,19.3668,0.131341,0.0971551924226,-0.131331,-18.0709275164,-29.0383520966,-0.115473675952,-26.0751697359,-0.131331281725,0.0362330813365,21.3196,-37.9001409999,0.00938941524628,74,2.92309261026,-32.3508853762,0.131346,-41.546107998,0.00221486272119,1.0,-20.2513942775,2.38284e-05
3.9059554509,0.132934531812,19.377,0.132931,0.0907986561093,-0.132917,-18.8060303306,-29.9092441628,-0.094718452461,-23.6502212729,-0.132917734726,0.0390155367174,21.4558,-36.5287669941,0.000676846676486,75,3.93564773028,-29.0286048776,0.133141,-39.4538773313,0.00219720473366,1.0,-20.876975816,2.36965e-05
3.47847890899,0.134204267468,19.4651,0.134198,0.0790117997804,-0.134176,-18.7540871617,-29.6731238634,-0.0935342557686,-23.7472272211,-0.134178338791,0.0347787592471,21.634,-32.7172864165,0.00335653966442,76,2.88572965469,-29.7748780604,0.133772,-39.3567227027,0.00227951094317,0.999963,-22.1155061762,2.45875e-05
3.40951617282,0.135083731454,19.5543,0.135081,0.00116499491837,-0.135056,-23.7465874155,-36.8779424474,-0.160594077746,-29.6679803471,-0.13505917284,0.0340861648503,21.7452,-41.1700874058,-0.0712937953262,77,3.63244990131,-35.5655652178,0.134748,-45.8211310301,0.00223776938177,1.0,-29.6160715593,2.29551e-05
3.51779131962,0.135780943301,19.5275,0.135771,0.107345814919,-0.135743,-18.9607553794,-29.9299673274,-0.098735059912,-23.9325634055,-0.135747441978,0.0351760225781,21.8709,-41.2426133012,0.000735244567164,78,5.16092868729,-32.1198321257,0.135062,-39.8578266318,0.00225015703622,0.999824,-19.2582505231,2.45692e-05
3.91345658536,0.136852659531,19.6437,0.136843,0.115954220922,-0.13683,-18.9810701142,-29.9780881078,-0.133537923302,-28.0108843818,-0.136837770501,0.0391346686795,21.9777,-38.2905292266,0.000296604079726,79,2.85994317731,-34.2097952418,0.13691,-43.3608964685,0.00224488216434,0.999967,-18.392755519,2.46634e-05
3.81064939152,0.137799941537,19.7771,0.137793,0.101900547899,-0.137781,-18.6664433226,-29.5950546708,-0.0692862886413,-23.0475862531,-0.137787018885,0.0380617245021,22.1224,-32.6250452345,0.00405685840406,80,2.86636298334,-29.0212546777,0.137066,-36.9302117271,0.00220810516142,0.999753,-19.8040322352,2.44245e-05
3.57624868453,0.138310354355,19.8687,0.138298,0.0910845226433,-0.138287,-18.3393579362,-29.1980818345,-0.0680660199085,-19.861419934,-0.138295164645,0.0357326682776,22.2448,-34.3252079597,0.00806784677715,81,4.11253102823,-28.420430584,0.137088,-36.8101141577,0.00223602568972,0.999878,-20.9007671765,2.40713e-05
3.94949195438,0.138785368673,19.9345,0.138779,0.0881493684325,-0.138768,-19.3097814425,-30.2693617556,-0.125372382613,-27.1897532252,-0.13877321768,0.0395013279137,22.3447,-39.9332361773,-0.00269648993142,82,3.63030516389,-32.8157938659,0.138083,-42.5303039456,0.0022880569167,0.999201,-21.1855272362,2.49107e-05
3.19355363784,0.139938851142,19.9841,0.139934,0.123540542404,-0.139928,-17.7431048552,-27.7674513474,-0.077712703773,-25.6698147071,-0.139930110398,0.0319153678548,22.4199,-35.385683454,0.016603686298,83,2.8310878277,-30.8291262785,0.139512,-37.1906345076,0.00230476911122,0.996486,-17.0639759963,2.60558e-05
3.29207215587,0.141312137134,19.9995,0.141295,0.0799310695659,-0.141291,-18.940765881,-29.9034516818,-0.0791892589743,-22.5375490615,-0.141303020284,0.0329043739066,22.5818,-31.782008103,0.00103659799579,84,2.8564573963,-27.2537404013,0.140732,-37.9278490733,0.00233038592271,0.999954,-22.023333366,2.51951e-05
5.8320304442,0.141758045781,20.1592,0.141752,0.39337390839,-0.14175,-2.64348722595,-0.300069182318,0.112410560283,2.96508054621,-0.141755624384,0.0589588326582,22.7378,-38.2827043193,0.273266408019,85,13.107154964,-21.5410242545,0.14119,-16.3424741089,0.00238015481651,0.991869,11.4680841476,2.72756e-05
5.34974633089,0.141293034538,20.2488,0.141286,0.35091212192,-0.14128,-4.7467237193,-4.21700893388,0.0575058980095,4.72504040066,-0.141287691193,0.0541673235956,22.8467,-18.0614935887,0.232323438171,86,6.57004487721,-6.28772068893,0.139634,-21.7982951193,0.00245781885165,0.989687,7.39178668133,2.80797e-05
5.85133968928,0.1408691771,20.2997,0.140864,0.384625951405,-0.14086,-4.70343992768,-4.49227684648,0.0883934538911,7.31788809463,-0.140862688482,0.0594468861209,22.9844,-36.2971747927,0.228233553638,87,13.0490070586,-10.4808933396,0.139721,-18.2784399761,0.00243745754702,0.990722,10.9654652673,2.89075e-05
6.60463479942,0.140169189922,20.3264,0.140163,0.37864723785,-0.140153,-4.67560617017,-4.55742175866,0.0595772504664,7.42373354706,-0.140154365873,0.0669973890172,23.1645,-40.401354558,0.228157916772,88,17.5722076998,-19.1936116118,0.138386,-20.982392572,0.00246560727536,0.992347,10.3639879237,2.96965e-05
7.12903132609,0.139458379261,20.3434,0.13945,0.365808769039,-0.13944,-4.46763002319,-4.09754499976,0.0341281116948,6.80515293841,-0.139447540931,0.0724613569238,23.3071,-26.6395608866,0.232141333522,89,12.4608414169,-8.86515585034,0.138142,-23.3126691223,0.00261901646614,0.990615,8.88763085839,3.35024e-05
6.80546175745,0.138682095792,20.3792,0.138682,0.405981257873,-0.138666,-4.68395186839,-3.60239498709,0.0783076926252,1.14328263131,-0.138666274142,0.0684622567139,23.4482,-26.7507937353,0.234305383075,90,9.71880554646,-9.10635594949,0.137338,-18.9815363993,0.00260340177343,0.967365,13.4721538368,3.17234e-05
