MaxForwardProgress,AverageQ,AverageY,AverageForwardProgress,Epoch,AverageAction,StdForwardProgress,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn,StdEsReturn,QFunRegParamNorm,AverageQLoss,AverageAbsQYDiff,AverageReturn,MinForwardProgress,PolicyRegParamNorm,MaxEsReturn,StdReturn,AveragePolicySurr,MinEsReturn,MaxReturn,AverageAbsY,MinReturn
0.36584944102,0.0701585,0.0664008049602,0.223241761402,10,0.83424,0.0447058880894,-15.2764090415,0.0894824,-7.60093473411,50.7688954253,10.9393,0.00581578,0.0370917518875,-40.0351528876,0.109302640357,16.4375,88.4997883921,4.38790720034,-0.113766,-148.275306134,-26.0251286097,0.0776073318277,-51.2009296391
0.0636954302498,0.0989342,0.0988351268112,-0.0122986247091,11,0.848612,0.0327460505573,-59.145345595,0.113562,-24.5169912487,39.5371983452,11.1681,0.000679416,0.0185690961235,-65.100800591,-0.0704137436031,16.4509,-7.39844702415,3.28708409812,-0.161628,-118.680301756,-57.5129654965,0.114142400496,-70.945036662
0.149533748552,0.132276,0.132147431067,0.0517954281179,12,0.96406,0.0415609584981,-32.7334572857,0.149585,-22.8555734406,16.8095396145,11.3704,0.000639028,0.0172100044978,-67.3034524615,-0.0303302248214,16.7161,-6.82600437293,3.97311544357,-0.189424,-52.4029377622,-57.988344593,0.150368072133,-75.2088756268
4.18893319298,0.15699,0.156966700467,2.47149180451,13,0.859641,0.959698184442,-22.819049083,0.180787,43.2245262616,66.8353685471,11.5763,0.000742938,0.0181282848842,179.99232364,0.232114516255,16.6984,78.7637434017,93.4880636079,-0.195961,-106.830329,349.027328053,0.181718249666,-38.0662210298
0.634846817028,0.176007,0.176018518889,-0.0942716009644,14,0.751617,0.237051592872,-16.1624946375,0.21083,-17.4930356287,27.2108062314,11.9798,0.00098875,0.0202466781148,-66.022802257,-0.500267712084,16.9256,10.8876395621,22.9725115258,-0.204863,-60.1562663627,2.62685381422,0.212125589779,-104.502843856
3.7157670957,0.183959,0.183904108738,1.6937593448,15,0.790132,1.05888873096,-11.6256963845,0.230038,25.0809150164,20.7313871211,12.3749,0.00117872,0.0224627700969,108.854537444,-0.0474720088427,17.2799,8.98759271462,102.922160116,-0.205815,-36.2972250923,305.954029928,0.231421427634,-58.248882578
0.261060456663,0.187484,0.187498143426,0.0837557727765,16,0.749085,0.0743668792659,11.4840595262,0.246552,-18.5002215071,24.3700769624,12.7816,0.00138991,0.0241415027732,-47.6503887285,-0.0607592426977,17.4392,52.5210296697,7.45654004839,-0.204715,-9.69376792649,-30.0063647546,0.248180794917,-61.8270829597
-0.441870555274,0.188337,0.188319900328,-0.626565596827,17,0.618692,0.0758569642464,-83.2345157748,0.263422,-34.5635551866,36.4079148072,13.1577,0.00170147,0.0266133980236,-108.33221308,-0.795328146661,17.8058,-39.1126426623,7.69384415553,-0.206269,-134.291659699,-90.1544179989,0.265139979046,-126.46657584
1.26507780413,0.186651,0.186646303766,-0.0963436440134,18,0.811421,0.386515527111,14.8390240805,0.281529,-21.6266492306,68.6921032822,13.4941,0.00220513,0.0300212297445,-69.672108753,-0.837995373581,18.0608,96.1400107951,35.5440145367,-0.203046,-91.8840673812,58.3265677284,0.283686426898,-135.593872449
0.0955336703008,0.19859,0.198586585232,0.0293171862797,19,0.908225,0.0319403911749,-5.24723815618,0.303684,-21.5332827146,58.270951187,13.7968,0.0025135,0.0321761657244,-64.9358603601,-0.0332705457149,18.3543,79.8695188549,2.90267279053,-0.237181,-73.6557648352,-58.9036362789,0.306024667282,-70.6670959308
-0.0747609346182,0.235948,0.236008883837,-0.122355774874,20,0.618399,0.0244464695117,62.4595549887,0.339708,-23.3977896952,57.5175135919,14.1135,0.00287399,0.0343475443974,-58.2328923739,-0.17167191327,18.6424,121.574708056,2.72783613856,-0.276536,-16.063981418,-52.3676656409,0.34206873784,-63.5424235495
0.0766815209204,0.273536,0.273533426978,-0.00456627833024,21,0.80715,0.0286207436589,-5.3617651338,0.374408,-21.5255416277,32.4592642884,14.4079,0.0032864,0.036595009409,-60.4756907568,-0.0532788573684,18.9032,17.8310312144,2.60802957071,-0.312245,-60.8643146155,-53.2704206415,0.37682327905,-64.8925225427
0.187644852204,0.305346,0.305370416927,0.112444095924,22,0.788742,0.0359815985585,-37.6661790934,0.405631,-15.0095129249,52.1318362362,14.6895,0.00352193,0.0378710514532,-47.6282186843,0.0357574046468,19.0721,27.792861527,3.45624201084,-0.34319,-111.967739628,-40.2818301764,0.408175285304,-55.0173942699
1.30724573712,0.338812,0.338817550179,1.23642222486,23,0.769033,0.0423449714847,49.4981086151,0.439385,9.09837566633,54.5709604552,14.9725,0.00408353,0.0404353415783,66.7153931418,1.0989587153,19.2992,96.9690659525,3.87380066568,-0.380399,-42.7501802102,73.3330505863,0.44189717988,54.1851348128
1.06885512477,0.381331,0.381333799711,0.985979712363,24,0.943243,0.038649673743,90.2076599589,0.481393,19.9148950089,18.4044314924,15.1922,0.00428678,0.0413305993713,28.4026168849,0.908177912461,19.475,116.178677156,3.60926600544,-0.418167,68.4730845888,36.1959836006,0.483748905486,21.7789774672
1.71306921293,0.4222,0.422162340507,1.25384496223,25,0.796609,0.437783112326,112.509297519,0.522333,16.3003018321,52.6083969528,15.4281,0.00485551,0.0443121629886,66.5455894036,0.164164699125,19.6231,183.663194317,40.6562241228,-0.451614,37.6225875749,109.397904587,0.524768894287,-34.7772291078
