AverageAbsY,AverageEsReturn,AverageAbsQYDiff,AverageReturn,AverageAction,MinReturn,MaxReturn,MaxEsReturn,QFunRegParamNorm,StdEsReturn,AverageAbsQ,AveragePolicySurr,StdReturn,AverageQLoss,AverageQ,PolicyRegParamNorm,Epoch,Iteration,AverageDiscountedReturn,MinEsReturn,AverageY
3.98346625972,261.448868776,0.126848681624,440.691959392,0.67567,378.794771167,492.589697904,408.957436084,22.0167,120.444048771,3.98485,-4.17004,27.159219227,0.079206,3.9817,29.4718,30,30,179.767304536,20.0567648388,3.98287250736
4.21389753388,304.292156327,0.126475907338,277.666925579,0.608104,259.642154748,320.117716584,581.202775959,22.5315,177.138615378,4.21611,-4.40783,11.6130499182,0.0831823,4.21258,29.9964,31,31,149.287405108,5.90157173027,4.2133247616
4.45512322667,250.880359314,0.135117499167,353.735855618,0.71523,321.520234408,381.990833527,397.813590642,23.0316,89.0608321615,4.45643,-4.66315,13.2412714348,0.0997503,4.45292,30.512,32,32,173.624188263,90.3684477383,4.45451698102
4.66878598048,246.643410946,0.14401436883,316.457479703,0.739915,291.042042686,340.895062192,356.529142777,23.5217,89.5555180394,4.67025,-4.88687,11.6329598014,0.114075,4.66717,31.0527,33,33,161.607841116,38.4237811543,4.66819680478
4.90604025215,243.403324829,0.149247075431,489.737721494,0.758421,403.90126845,521.752303678,386.704669842,23.9592,145.470525263,4.90869,-5.13477,31.4121760799,0.109915,4.90446,31.53,34,34,204.743490371,6.63542680971,4.90540892754
5.13642099678,215.064909358,0.154808757488,398.960683755,0.662021,388.822072556,409.603991055,356.57849586,24.4599,117.042714136,5.13737,-5.38206,4.18924670938,0.119582,5.1344,31.9086,35,35,190.427046782,48.3188847282,5.13609876933
5.40277204504,264.537197961,0.158219285335,414.201843566,0.640022,379.288979085,438.890716261,427.24852036,24.9391,133.646132579,5.40466,-5.63823,14.4144972753,0.129708,5.4013,32.2894,36,36,191.767299989,22.3458776617,5.40235098336
5.63591813513,230.860182825,0.179042350114,442.077646105,0.641207,391.412854062,594.361352968,427.040907212,25.3968,158.153991585,5.63666,-5.87781,50.554257089,0.165321,5.6333,32.7722,37,37,191.159910187,33.9391612921,5.63557885924
5.88235006111,235.836172608,0.183082290091,376.159019512,0.686611,365.906763893,399.905854265,428.34810385,25.8327,103.744489489,5.88377,-6.12232,6.63290410864,0.18008,5.88002,33.2312,38,38,178.385595999,50.7311520362,5.88200481011
6.13662961983,308.245674065,0.1789503532,384.238192711,0.724522,373.08203058,398.730183545,409.644460479,26.2832,82.3930295741,6.13825,-6.37056,6.95062254878,0.154718,6.13477,33.5846,39,39,183.416484937,109.162920664,6.13628969258
6.37576002189,294.670393187,0.188466623406,378.560280543,0.635355,369.029414315,383.92185445,404.851361842,26.7036,93.7440645707,6.37879,-6.61878,3.77705773986,0.184787,6.37464,34.0422,40,40,182.826655081,91.9933762032,6.37532269457
6.6154658626,200.932516176,0.202428185373,416.354558989,0.730665,384.937803769,442.582313587,382.86120049,27.2341,123.110903522,6.61577,-6.85637,20.0123819892,0.215449,6.61248,34.4159,41,41,189.160531994,17.1740839927,6.61500910232
6.84435655727,218.520652939,0.191796655368,386.282214522,0.726502,378.133843054,392.312560126,406.751026353,27.6887,151.140458348,6.84676,-7.09835,3.33125141268,0.178188,6.84226,34.8128,42,42,185.018897016,8.07035181439,6.84395677948
7.08013090847,258.835782462,0.205291969615,378.331925422,0.655997,317.640946229,458.572699987,387.752787673,28.086,102.947367836,7.08123,-7.33766,27.6994801151,0.223754,7.07765,35.3022,43,43,178.741889841,55.5497479033,7.07969342809
7.29512172438,217.443830566,0.213102406723,359.298337208,0.732468,134.46751162,434.20618375,363.734333663,28.5051,119.714792644,7.29774,-7.55352,50.7509545937,0.231745,7.29332,35.7217,44,44,173.451455374,22.9811936141,7.29467757182
7.57301858525,241.511947409,0.208222040736,369.788798728,0.766073,362.866667794,373.565974142,379.130656853,28.9406,114.916108629,7.57529,-7.83113,2.11442379219,0.197203,7.57083,36.0561,45,45,179.577744553,13.8334785209,7.5725618709
7.78583821353,268.826562419,0.226195847237,340.031565215,0.744281,316.939477123,352.109245203,368.146145979,29.4262,103.077712362,7.78935,-8.05538,9.64063779623,0.233456,7.7841,36.41,46,46,168.259940691,51.4802737455,7.78548186448
8.03029019584,276.279935181,0.220965013771,347.491403434,0.693983,333.334066833,359.828544313,364.7417609,29.8568,88.8118276905,8.03267,-8.30509,5.58441678821,0.235939,8.02807,36.8153,47,47,173.750909311,103.557232285,8.02992279025
8.29487639208,264.15531951,0.221971082031,396.392897429,0.725977,377.871065005,473.982009087,402.104146052,30.3524,129.679857648,8.29745,-8.57868,25.0520080732,0.234623,8.2926,37.1674,48,48,186.831076719,53.2165630918,8.29458367428
8.49296488103,307.107557312,0.23348268636,446.164436943,0.773775,377.425742422,507.040118507,418.603708658,30.7557,54.6278879699,8.49587,-8.77844,53.595875395,0.277755,8.49016,37.5094,49,49,195.963921935,247.458733012,8.49249920557
8.75270631469,286.950074943,0.241007137136,446.48688972,0.727109,381.185073814,545.68700618,530.572357329,31.1246,126.967628125,8.7556,-9.03593,41.2413429227,0.316291,8.74996,37.9687,50,50,199.448767282,39.8768344459,8.75178203495
8.98192142262,208.237071723,0.235162288608,333.759079198,0.782768,303.145250414,362.738897744,348.664178193,31.4959,108.081900919,8.98585,-9.25965,17.9263103947,0.256347,8.97986,38.2771,51,51,166.667074363,13.6557350713,8.98140349075
9.19813452,240.597126109,0.241936390562,468.90613414,0.751031,383.360148641,587.8258929,523.200265287,31.8828,150.06831689,9.20118,-9.47131,80.511042814,0.288544,9.19494,38.6391,52,52,202.710694064,57.2211737469,9.1974766004
9.42254887262,259.780098157,0.249952479957,385.757339722,0.74949,364.453307237,403.919045441,356.830932122,32.2681,112.860376216,9.42674,-9.6941,8.79191211873,0.310271,9.42082,38.9313,53,53,185.949010326,17.599574179,9.42206106502
9.63771677089,304.982845208,0.240971210874,366.406165221,0.756284,357.485822541,382.185357886,482.527211382,32.6292,123.20405671,9.64057,-9.92362,4.76450017058,0.278511,9.63483,39.2378,54,54,176.344767993,28.5326760874,9.63707771937
9.84317712594,276.962164969,0.253977439265,444.638187506,0.727204,292.296873169,593.820247225,352.482288814,33.018,56.4297066978,9.84685,-10.1292,93.5274318891,0.344611,9.84052,39.552,55,55,184.387184466,212.142950325,9.84219683217
10.0494519872,214.094657823,0.258555576153,408.3735937,0.772702,257.470032405,603.041086396,529.527050008,33.4076,149.659892644,10.0534,-10.3493,148.703246061,0.330719,10.0458,39.823,56,56,172.703453752,12.8860404418,10.0479635309
10.3141158674,265.042604982,0.26060581159,369.026437818,0.735334,285.040513793,579.452670882,561.196988536,33.7716,184.185414712,10.3183,-10.6018,55.8282079729,0.337876,10.3108,40.1692,57,57,172.143966992,43.7715979221,10.3121979802
10.4797563383,308.045627111,0.270296565546,357.71496482,0.757952,350.867231282,368.372983823,452.072397877,34.1103,89.8143200187,10.4836,-10.7705,4.26158999354,0.378552,10.476,40.4478,58,58,176.302241642,160.564260469,10.4779228345
10.6920764222,239.996802298,0.269457262145,393.852431162,0.716368,347.016647024,516.881375649,384.38641871,34.4826,138.619846485,10.6953,-10.9968,25.6578021865,0.350196,10.6885,40.7557,59,59,186.406981801,24.6503944891,10.6907917615
10.9702353952,249.243944501,0.283444263544,363.363179512,0.722754,350.174309417,416.688792357,550.270447106,34.876,174.53996312,10.9746,-11.2841,12.7939234386,0.373416,10.9673,41.0587,60,60,177.778245587,8.61818064222,10.968992895
11.1690139726,192.21775947,0.280634548065,530.389154675,0.730222,290.682098497,647.4190996,369.663385254,35.242,106.392498693,11.1734,-11.4762,97.3062067788,0.398981,11.1664,41.37,61,61,201.274846714,20.8830630055,11.1675693816
11.3695791256,230.512440132,0.276353474785,370.171114196,0.742258,364.762976092,373.618485279,401.431544293,35.5099,135.460681009,11.3732,-11.6782,1.68812595337,0.392905,11.366,41.6479,62,62,180.924026388,11.7985937321,11.3683663309
11.5197286145,235.697154549,0.297912438329,377.788173511,0.759239,334.875299221,587.224759869,381.08764431,35.8688,124.390683731,11.5244,-11.8269,49.8210650832,0.460442,11.5162,41.9491,63,63,179.402441663,32.7537772727,11.5186354872
11.7350954604,253.217482954,0.285603234606,402.446595656,0.721123,348.015028613,504.588354638,534.769330115,36.137,136.520143413,11.7387,-12.0447,33.7312095757,0.432343,11.7323,42.1767,64,64,186.42616016,47.5823443475,11.7339368098
11.9446467024,250.301073785,0.302816375893,386.853814562,0.787538,365.80029954,436.357553785,410.432661703,36.3983,116.849614985,11.948,-12.252,13.9031961875,0.484804,11.9417,42.4532,65,65,185.663498685,28.935746539,11.9435146165
12.1289675017,178.943977714,0.30454279321,504.616232313,0.763453,354.718955503,536.517327651,340.75707604,36.6544,115.206876068,12.1337,-12.4499,22.9371237498,0.509863,12.1262,42.8239,66,66,208.662961889,8.69727595439,12.1278120685
12.3010691109,200.555583663,0.296828709036,406.732744428,0.724037,397.952577758,414.923851535,356.116230974,37.008,90.8612756385,12.3062,-12.6376,3.32400779462,0.452313,12.2978,42.9914,67,67,191.178848792,29.409262085,12.2994371233
12.5483151808,246.026322643,0.312940157894,428.698375556,0.823409,376.749061052,503.00447983,446.105098777,37.3255,154.744588548,12.5525,-12.8767,44.9185214309,0.51277,12.5444,43.2391,68,68,192.378670916,13.6659045382,12.5463216655
12.7578195648,257.430262922,0.287134820923,436.599158774,0.78167,376.381668172,532.763443845,549.387000374,37.5586,160.985194008,12.7621,-13.0797,41.2960896314,0.405857,12.7542,43.5334,69,69,194.856235188,8.10782555416,12.7552125072
13.0187261869,230.769179617,0.310602323514,190.28927175,0.763964,170.119354281,378.414639598,548.910016114,37.839,168.786188832,13.0232,-13.3427,29.9282910257,0.478385,13.0145,43.761,70,70,119.142307378,10.6313200634,13.0165894325
13.1583504182,226.944048594,0.325724556529,507.677339859,0.810796,442.814361528,536.705238857,490.891080944,38.1845,138.334656933,13.163,-13.4966,18.1314378637,0.585595,13.1542,44.0367,71,71,215.641536297,34.1385786083,13.1563564159
13.3963141552,225.46806401,0.326140816373,389.737836913,0.797014,372.587144373,401.861775018,384.510562977,38.4216,103.430958816,13.4004,-13.7292,5.62662407519,0.577541,13.3926,44.2528,72,72,186.897357785,71.4841809859,13.394055418
13.5700026546,231.503035259,0.310302922508,468.91549997,0.828115,454.225427091,481.281934864,388.825596428,38.7267,128.588662845,13.5738,-13.9178,5.609467554,0.521937,13.5664,44.4197,73,73,205.080744809,33.2734258464,13.568174472
13.8065563418,232.018140016,0.347389059467,411.422100481,0.790661,400.785969954,471.338984932,475.534891207,39.0868,120.781245032,13.8093,-14.1662,8.52061530753,0.674439,13.8024,44.6847,74,74,191.476372567,78.1224218709,13.8050977435
13.9506984657,287.165539853,0.3345344873,441.116647909,0.802844,422.375381062,472.874585733,517.595940103,39.2655,170.75912776,13.9552,-14.3031,11.8847643232,0.604595,13.9473,44.9548,75,75,197.605506393,37.0528443555,13.9488577132
14.1811243028,380.988421992,0.326448808856,404.603142079,0.83095,392.73163946,413.334509172,557.79054541,39.5123,121.922329426,14.186,-14.5527,4.22513091953,0.582322,14.1781,45.1819,76,76,189.364350384,206.253674306,14.1793368818
14.4391256487,248.294712687,0.322431055339,494.597945888,0.8412,473.553807359,516.087938411,397.449789911,39.8009,118.709984805,14.4425,-14.7916,9.72579759755,0.547929,14.4345,45.5007,77,77,207.498694447,34.146029247,14.4368037138
14.6825072979,270.234262242,0.331711866687,510.105107171,0.761125,478.317435824,532.263804127,480.366372413,40.12,144.211360956,14.6861,-15.0416,14.3271035121,0.574984,14.6781,45.7188,78,78,213.790669096,9.02887495087,14.6800644826
14.81407071,156.25795078,0.338935738798,505.415690714,0.774432,461.115203666,536.567933675,365.853639193,40.4001,131.069104915,14.8192,-15.1886,19.5212039427,0.599583,14.8106,45.9488,79,79,211.443477221,11.5642475207,14.8120765473
14.9881817758,256.030662682,0.340958033283,425.053101655,0.828466,419.872686217,430.499848722,567.484362499,40.6995,143.567513628,14.9913,-15.3604,2.60509716751,0.592715,14.9855,46.1559,80,80,192.774073811,17.1174611394,14.9872534386
15.1702081293,324.48832753,0.350889997152,443.377066529,0.830807,436.670544653,449.22288882,525.50589068,40.97,169.504417656,15.1754,-15.5323,2.67191653747,0.719252,15.1676,46.4088,81,81,198.046354877,47.3694574878,15.1689954411
15.4497062525,181.507366614,0.34042907226,559.992297401,0.783354,450.736907073,696.308014233,335.235341415,41.2291,105.747369643,15.4537,-15.813,72.2379150072,0.64352,15.4465,46.6177,82,82,217.353888363,6.89703741395,15.44852674
15.5641413817,302.177967564,0.350847276985,462.847364608,0.792907,448.403023307,473.687013922,514.934515067,41.511,148.402728725,15.5687,-15.9395,5.27686065604,0.652578,15.5596,46.9164,83,83,202.265287893,13.8164014484,15.5609561198
15.8538304418,264.878774734,0.352658663267,490.56503496,0.83652,450.188273671,538.508110653,465.530730873,41.8196,154.851123984,15.8582,-16.2236,25.0836773782,0.712628,15.8511,47.1348,84,84,206.657615585,33.2452461905,15.8524186926
15.9292189348,234.153926449,0.371756209956,518.04114115,0.837206,476.901449224,545.537494012,495.158959723,42.0885,170.48943753,15.9346,-16.3151,18.4726458348,0.764651,15.9256,47.3754,85,85,209.994773443,24.9091806892,15.9273436452
16.0826258735,210.91172341,0.360547627844,478.341616932,0.804551,355.721405991,528.266375305,368.935965891,42.3863,100.985121224,16.0876,-16.465,25.6376465988,0.665858,16.0764,47.605,86,86,202.705434356,53.6562077173,16.0786096735
16.3214529699,235.552573606,0.369046627671,453.442045252,0.833845,428.639119583,483.178061079,517.183598624,42.5724,128.007009,16.3255,-16.7136,11.1302589464,0.72172,16.3144,47.8315,87,87,197.677713243,45.2757906324,16.3162543439
16.4872076725,284.376660572,0.375852422923,475.388356489,0.829786,380.180642892,512.568011695,526.971692336,42.8377,132.745095783,16.4917,-16.8819,27.2266691569,0.828142,16.4809,48.0397,88,88,201.142651445,118.07034136,16.4829316151
16.6116030948,232.916832235,0.366111526014,455.481514978,0.880275,418.81454866,466.471568356,456.889641532,43.0639,127.362229353,16.6171,-16.9987,8.08760911434,0.682475,16.6051,48.2853,89,89,197.348914622,40.5349978659,16.6072096752
16.8161217155,253.615093997,0.378067387292,471.188127749,0.803985,400.33872769,505.925285856,473.107418132,43.3298,136.748236957,16.8231,-17.2031,22.1168139336,0.764857,16.8112,48.4085,90,90,201.340669276,62.1545267719,16.8128670602
16.9493620667,246.627781804,0.374225411353,479.01921163,0.817182,337.17646085,522.236574201,440.585809811,43.5509,151.142313515,16.9531,-17.3469,45.7158647184,0.777924,16.9439,48.5818,91,91,201.598049373,16.6490327887,16.9470256479
17.0680297672,228.341317871,0.381533887768,462.072806571,0.749939,369.6116161,517.877466634,395.175807635,43.8435,127.885212838,17.0731,-17.4609,39.6751033635,0.865334,17.0637,48.7215,92,92,198.850124501,42.5031165236,17.0649926483
17.306592974,301.274798179,0.373966493236,543.99030382,0.873635,351.899340155,614.158528393,527.161090319,44.0793,125.726005184,17.3099,-17.6909,73.2365493759,0.762543,17.3016,48.862,93,93,213.912416871,43.310033897,17.303755523
17.4297029988,173.454746018,0.399121117662,490.041444465,0.82764,438.251561677,519.607616456,458.483298669,44.3101,129.033548021,17.4335,-17.8246,19.1896956267,0.941875,17.4236,49.0277,94,94,204.642505791,47.3196530739,17.4258998537
17.5899183391,297.990959052,0.397181526977,448.298650198,0.836164,421.655341419,487.157426031,393.872840277,44.5446,72.618249069,17.5949,-17.9907,23.0428549462,0.88274,17.5833,49.1771,95,95,195.594725596,160.287083175,17.5858947577
17.724392933,204.210192841,0.381013386223,481.415732017,0.82555,449.125065698,508.802489628,456.306005846,44.8045,119.086367822,17.731,-18.1199,13.7590205065,0.848567,17.7214,49.3277,96,96,205.051112369,38.2411427745,17.7220884114
17.8887085119,300.553872365,0.383431173555,412.376192898,0.793906,373.062180124,464.712834464,609.125019182,44.9492,206.143530043,17.8934,-18.297,21.7480452446,0.832298,17.8824,49.516,97,97,193.49017541,91.3588049881,17.885783906
18.0231788482,303.694681689,0.4042856956,459.346822977,0.775769,150.796795361,684.387647312,599.841683884,45.1663,188.862737988,18.0265,-18.4111,224.868850093,0.994693,18.0187,49.6228,98,98,179.114976129,41.6089433886,18.0209947705
18.1545714975,300.893327443,0.394899655377,212.865329517,0.772095,127.624063687,1076.59398435,692.528021403,45.3702,203.382051246,18.1611,-18.5373,159.477851325,0.963183,18.1522,49.7988,99,99,118.053886745,44.387626734,18.1530779913
18.3036903267,207.091536348,0.395177117131,444.712293433,0.75072,406.881732887,483.747835117,536.457418301,45.5914,132.740705242,18.3093,-18.682,15.0028823798,0.881997,18.2994,49.9829,100,100,194.913625258,12.8425375038,18.3009682746
18.4154870602,199.724620262,0.371122447107,465.094515568,0.787898,408.054796471,492.277614796,405.627619639,45.7998,122.017055827,18.4197,-18.7864,20.4059835816,0.799381,18.4088,50.1548,101,101,199.296117318,41.8764251134,18.4126193803
18.5173653829,262.893560082,0.400879341133,497.580619811,0.835193,446.929039939,521.417041918,406.348658037,45.9753,91.0259374513,18.5244,-18.8962,13.8004857269,0.979518,18.512,50.2719,102,102,204.531132164,140.546041928,18.5136051531
18.6274257695,231.287857151,0.394421175946,446.206542801,0.825366,410.003126833,499.620103503,441.9769982,46.1995,119.295819,18.6344,-19.0233,30.6724806902,0.912151,18.6216,50.4856,103,103,195.55952605,12.9356831271,18.6223596784
18.7065874336,164.873462843,0.406994444338,478.390861213,0.794143,347.434707211,525.765008334,404.032630988,46.3996,117.654673862,18.7129,-19.0932,47.7577664893,1.00412,18.7,50.6396,104,104,200.066416802,27.1065880686,18.7026231557
18.8599882956,194.483170017,0.411582715579,452.183308332,0.799544,408.547922372,465.510792631,681.096797015,46.574,192.883999796,18.8647,-19.256,12.4673476372,1.04226,18.8539,50.8656,105,105,195.865609781,23.9226005122,18.8554921035
18.9542956762,225.375950339,0.407979312897,320.941397758,0.768915,29.4869860073,463.879839569,555.135923496,46.7824,141.916752162,18.9584,-19.3503,162.146196899,0.958893,18.9455,51.0286,106,106,151.267162997,60.596464857,18.9497407596
19.1277159252,197.529519037,0.402431155044,428.80679402,0.760931,411.854179659,492.633343805,406.32413251,46.9876,124.680840883,19.1324,-19.52,18.2938561793,0.963007,19.1223,51.1741,107,107,190.721279775,16.22090977,19.1235467704
19.1911399801,250.131041692,0.421530778519,636.125037657,0.798993,622.34295956,653.96529997,531.988832322,47.2092,146.956791887,19.1976,-19.5769,8.56307229635,1.0653,19.1829,51.4127,108,108,219.055294531,10.1146047689,19.1854373558
19.3348569834,210.614476701,0.418352741853,181.242900625,0.728937,28.0006688761,433.827526862,585.682460153,47.4598,166.625099075,19.3422,-19.7239,112.838849365,1.17354,19.329,51.5763,109,109,104.801889486,11.0635219373,19.3304068778
19.5070933429,196.352935402,0.428642233978,223.177684994,0.771614,29.1494009928,333.457267891,528.879888432,47.6828,129.81726261,19.5112,-19.9083,111.342311952,1.18934,19.5007,51.7702,110,110,122.022773464,75.1730571416,19.5033786467
19.5407868672,307.308851677,0.418241050494,442.967887567,0.816617,297.271328278,956.873728757,633.971306838,47.9088,177.728229877,19.5475,-19.9489,101.019175282,0.97769,19.5347,51.9965,111,111,192.845260028,42.5088352731,19.5368125236
19.7872965444,283.231300097,0.414515332319,423.359592691,0.779914,306.505230531,690.385836904,868.738288677,48.1006,267.006627831,19.7933,-20.1972,107.80007649,1.05963,19.7805,52.1599,112,112,186.811676945,9.04520101306,19.782852021
19.798147912,225.327255871,0.44594100562,446.195281979,0.777136,276.121192226,805.69359269,462.838875127,48.347,160.701260415,19.8068,-20.2236,136.865560189,1.23734,19.7911,52.3643,113,113,189.102224293,9.99948934234,19.792481686
19.9882562633,218.681350629,0.456340951389,474.853715009,0.807459,358.959402015,781.758681662,432.39736303,48.577,150.450900706,19.9959,-20.4126,122.446717874,1.3252,19.9794,52.4471,114,114,196.72051372,7.98467614173,19.9826385417
20.0357825855,155.429219725,0.43292937069,372.169047623,0.795566,256.876104581,620.322227572,334.313041365,48.7532,112.124592184,20.0441,-20.492,93.4524126248,1.10715,20.0305,52.5116,115,115,173.87850591,9.28373996,20.030982775
20.2124519935,152.133638347,0.433181375572,647.179323304,0.829767,503.120581911,896.35491838,275.243129723,48.9523,89.5139377062,20.2194,-20.6579,91.8856321199,1.05049,20.2048,52.6283,116,116,213.09521671,9.47348565554,20.2073373369
20.3839599574,197.427447854,0.44150093914,479.425262918,0.821085,370.420444317,923.317788338,430.185070594,49.2308,129.945342156,20.3897,-20.8147,113.296661135,1.15025,20.3749,52.7361,117,117,195.5638297,10.6822170912,20.3769926943
20.481664804,247.794489916,0.447094394951,946.08110498,0.587579,357.517610698,1312.40423325,593.951214981,49.419,140.524270932,20.4895,-20.9013,243.007956826,1.13963,20.4707,52.8265,118,118,116.194403104,40.5645057302,20.4736748829
20.6228114369,238.994484905,0.441407874153,443.265463142,0.79171,89.6670841308,525.412752094,680.042945483,49.6542,190.842585701,20.6293,-21.0406,64.5647204911,1.16606,20.6144,52.9223,119,119,193.718794349,32.9307443031,20.6156328512
20.6880710321,318.702924901,0.447705119655,356.957719336,0.769244,163.76307125,446.633885306,591.370066681,49.8572,189.508222389,20.6948,-21.1117,69.2452611675,1.16596,20.6776,53.0409,120,120,172.324862457,12.7004549569,20.6803517091
20.9266456019,174.906052817,0.43304213589,536.483552111,0.784068,361.155106252,666.620325285,375.369125096,50.0249,110.6743877,20.934,-21.3192,72.9794892929,1.11594,20.9199,53.1863,121,121,210.379490485,11.3246051138,20.9209419011
20.9132177594,228.012756812,0.463994581239,543.740118842,0.801972,346.161929842,638.034616998,495.494695228,50.2777,131.204797538,20.922,-21.3208,66.4259068244,1.23112,20.9032,53.2658,122,122,213.506571974,47.6609222995,20.9069151428
20.9887072397,228.908020618,0.464390855647,393.276818015,0.819937,297.498303234,435.729709245,561.37562858,50.5088,192.054039753,20.9983,-21.4008,45.096351054,1.25175,20.9816,53.4045,123,123,182.379230397,7.68282336127,20.9829631372
20.9826031398,216.938357752,0.49874502358,339.417389453,0.827213,167.527864691,462.975437644,381.327494218,50.7389,86.2784256007,20.9906,-21.3914,63.6669100751,1.55261,20.9706,53.6021,124,124,168.005890332,115.164709604,20.9749672948
